GeneSymbol,LFC.ave,regulatory.function,matrix.family,Chromosome,Coverage,Direction,Top10,ori,catogory,Group,Male_biased,Female_biased
SYTL4,-0.715000004,none,,4A,13,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
SYTL4,-0.870000005,none,,4A,82,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
SYTL5,-0.600000024,none,,1,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
SYTL5,-0.91,none,,1,93,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
SYTL5,-0.879999995,none,,1,109,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
SZT2,0.610000014,none,,8,12,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
SZT2,0.730000019,none,,8,15,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
SZT2,0.82,none,,8,20,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
SZT2,-0.610000014,none,,8,14,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
SZT2,-0.629999995,none,,8,36,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
T,-0.885,TF,V$BRAC,3,64,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
T,-0.819999993,TF,V$BRAC,3,14,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
TAAR1,-0.870000005,none,,3,13,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
TAAR1,-0.95,none,,3,12,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAB1,-0.589999974,none,,1A,12,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAB1,-0.689999998,none,,1A,11,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAB2,-0.720000029,none,,3,15,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TAB3,0.610000014,none,,1,10,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAB3,0.949999988,none,,1,94,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
TAC1,-0.899999976,none,,2,12,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
TAC1,-0.92,none,,2,43,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAC1,-0.90285715,none,,2,20,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TACC1,-0.699999988,none,,22,29,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TACC2,0.730000019,none,,6,99,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TACC2,0.99,none,,6,28,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TACC2,-0.649999976,none,,6,78,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TACC3,-0.610000014,none,,4,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TACC3,-0.689999998,none,,4,10,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TACC3,-0.620000005,none,,4,13,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TACC3,-0.89,none,,4,306,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TACC3,-0.889999986,none,,4,269,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TACR2,-0.9,none,,6,111,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TACR2,-0.850000024,none,,6,94,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TACR3,-0.91,none,,4,28,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TACR3,-0.850000024,none,,4,32,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TACSTD2,-0.9,none,,8,11,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TACSTD2,-0.909999997,none,,8,13,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TADA2A,-0.639999986,NA,NA,19,10,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TADA3,-0.82,TF,transcription cofactor,12,10,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TADA3,-0.829999983,TF,transcription cofactor,12,20,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF1,-0.620000005,TF,O$TF2D,4A,10,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TAF1,-0.670000017,TF,O$TF2D,4A,44,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAF1,-0.660000026,TF,O$TF2D,4A,220,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF1,-0.85,TF,O$TF2D,4A,10,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAF11,-0.81,TF,TBP associated factor (PolII specific),26,15,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAF11,-0.860000014,TF,TBP associated factor (PolII specific),26,14,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF12,-0.620000005,TF,"TBP associated factor (PolII specific), transcription cofactor",23,16,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF13,-0.670000017,TF,TBP associated factor (PolII specific),1,14,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF13,-0.74000001,TF,TBP associated factor (PolII specific),1,13,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF15,0.649999976,TF,TBP associated factor (PolII specific),19,22,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAF15,-0.644999981,TF,TBP associated factor (PolII specific),19,61,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF1A,-0.689999998,TF,TBP associated factor (PolI specific),3,19,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF1A,-0.89,TF,TBP associated factor (PolI specific),3,113,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAF1A,-0.870000005,TF,TBP associated factor (PolI specific),3,117,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF1B,0.75999999,TF,TBP associated factor (PolI specific),3,17,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAF1B,-0.629999995,TF,TBP associated factor (PolI specific),3,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TAF1B,-0.550000012,TF,TBP associated factor (PolI specific),3,34,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAF1B,-0.720000029,TF,TBP associated factor (PolI specific),3,29,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF1B,-0.89,TF,TBP associated factor (PolI specific),3,176,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAF1B,-0.889999986,TF,TBP associated factor (PolI specific),3,169,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF1C,0.660000026,TF,TBP associated factor (PolI specific),Z,20,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
TAF1C,0.620000005,TF,TBP associated factor (PolI specific),Z,71,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
TAF1C,0.879999995,TF,TBP associated factor (PolI specific),Z,57,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAF1C,0.719999999,TF,TBP associated factor (PolI specific),Z,56,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
TAF1C,0.699999988,TF,TBP associated factor (PolI specific),Z,11,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
TAF1C,-0.939999998,TF,TBP associated factor (PolI specific),Z,20,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF1D,-0.75,TF,TBP associated factor (PolI specific),1,12,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF1D,-0.89,TF,TBP associated factor (PolI specific),1,88,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAF1D,-0.829999983,TF,TBP associated factor (PolI specific),1,33,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF2,0.704999984,TF,O$TF2D,2,22,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAF2,-0.5,TF,O$TF2D,2,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAF2,-0.659999997,TF,O$TF2D,2,33,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF3,0.860000014,TF,TBP associated factor (PolII specific),1A,18,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
TAF4,0.9,TF,TBP associated factor (PolII specific),20,19,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TAF4,-0.590000003,TF,TBP associated factor (PolII specific),20,20,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAF4B,-0.75,TF,TBP associated factor (PolII specific),2,11,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF4B,-0.88,TF,TBP associated factor (PolII specific),2,236,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAF4B,-0.884999991,TF,TBP associated factor (PolII specific),2,198,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAF5,-0.730000019,TF,TBP associated factor (PolII specific),6,14,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TAF5,-0.649999976,TF,TBP associated factor (PolII specific),6,48,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAF5L,0.75,TF,transcription cofactor,3,15,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAF5L,0.9,TF,transcription cofactor,3,42,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TAF5L,0.850000024,TF,transcription cofactor,3,26,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
TAF7,0.75999999,TF,TBP associated factor (PolII specific),4A,13,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
TAF9B,0.99,TF,O$TF2D,4A,21,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TAF9B,1.024999976,TF,O$TF2D,4A,30,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
TAGAP,0.884999991,none,,3,15,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
TAGAP,-0.87,none,,3,59,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAGLN3,0.8,none,,1,11,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TAGLN3,-0.680000007,none,,1,10,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAL1,-0.94,TF,V$HAND,8,27,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAL1,-0.98999998,TF,V$HAND,8,22,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TALDO1,0.689999998,none,,5,14,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAMM41,0.727500022,NA,NA,12,17,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAMM41,-0.519999981,NA,NA,12,28,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAMM41,-0.707499996,NA,NA,12,29,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TANC1,0.699999988,none,,7,65,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TANC2,0.99,none,,27,28,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TANC2,0.930000007,none,,27,18,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
TANC2,-0.600000024,none,,27,28,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TANGO6,-0.699999988,none,,11,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TANGO6,-0.889999986,none,,11,14,2dw_SD_H_mtof,Top10.dw,SD_H_mtof,mtof,SD,0,1
TANK,-0.569999993,none,,7,12,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TANK,-0.670000017,none,,7,11,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TANK,-0.8725,none,,7,10,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TANK,-0.879999995,none,,7,118,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAOK1,0.649999976,none,,19,15,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAOK3,0.689999998,none,,15,12,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
TAOK3,-0.5,none,,15,15,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAOK3,-0.75999999,none,,15,59,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TAOK3,-0.649999976,none,,15,13,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
TAPT1,0.769999981,none,,4,32,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAPT1,-0.589999974,none,,4,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TAPT1,-0.87,none,,4,97,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAPT1,-0.889999986,none,,4,62,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TARBP1,0.819999993,TF,transcription cofactor,3,170,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TARBP1,-0.579999983,TF,transcription cofactor,3,10,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TARBP1,-0.649999976,TF,transcription cofactor,3,58,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TARDBP,-0.689999998,TF,transcription cofactor,21,35,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TARP,-0.93,none,,2,81,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TARP,-0.930000007,none,,2,80,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TARS,0.560000002,none,,Z,33,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
TARS,0.620000005,none,,Z,400,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
TARS,0.709999979,none,,Z,66,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TARS,0.74000001,none,,Z,73,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
TARS2,0.625,none,,25,12,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
TARS2,-0.87,none,,25,49,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TARS2,-0.879999995,none,,25,24,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TARSL2,0.689999998,none,,10,28,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TARSL2,-0.550000012,none,,10,22,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TARSL2,-0.660000026,none,,10,56,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TAS1R1,-0.930000007,none,,21,37,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAS1R3,-0.884999991,none,,21,34,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAS2R1,-1.01,none,,3,18,2dw_LDtoNS_H_mtof,Top10.dw,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAS2R1,-0.970000029,none,,3,16,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAS2R5,-0.91,none,,3,20,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAS2R5,-0.920000017,none,,3,23,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TASP1,-0.519999981,none,,3,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TASP1,-0.639999986,none,,3,13,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TASP1,-0.86,none,,3,43,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TASP1,-0.844999999,none,,3,39,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAT,0.810000002,none,,11,27,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TAT,-0.82,none,,11,35,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAT,-0.819999993,none,,11,49,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TATDN1,-0.600000024,none,,2,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TATDN1,-0.699999988,none,,2,15,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TATDN1,-0.89,none,,2,62,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TATDN1,-0.879999995,none,,2,70,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TATDN3,-0.639999986,none,,3,12,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TATDN3,-0.87,none,,3,51,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TATDN3,-0.870000005,none,,3,48,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TAX1BP1,-0.620000005,none,,2,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TAX1BP1,-0.715000004,none,,2,22,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TAX1BP1,-0.891666661,none,,2,19,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
TAX1BP3,-0.930000007,none,,19,19,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
TAX1BP3,-0.87,none,,19,23,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TAX1BP3,-0.829999983,none,,19,25,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D1,-0.610000015,none,,4,20,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D1,-0.709999979,none,,4,10,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D1,-0.879999995,none,,4,206,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D10A,-0.810000002,none,,15,10,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D12,-0.699999988,none,,6,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TBC1D12,-0.8,none,,6,81,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D12,-0.810000003,none,,6,77,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D13,0.74000001,none,,17,29,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D13,-0.61500001,none,,17,19,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D14,0.689999998,none,,4,40,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D14,-0.850000024,none,,4,83,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D14,-0.709999979,none,,4,10,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
TBC1D15,-0.584999979,none,,1A,18,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TBC1D15,-0.5,none,,1A,26,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D15,-0.754999996,none,,1A,31,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TBC1D15,-0.91,none,,1A,134,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D15,-0.875,none,,1A,143,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D16,-0.83,none,,18,23,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D16,-0.920000017,none,,18,27,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D19,0.699999988,none,,4,55,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D2,0.699999989,none,,Z,61,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
TBC1D2,0.649999976,none,,Z,148,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
TBC1D2,1.100000024,none,,Z,307,1up_LD_H_mtof,Top10.up,LD_H_mtof,mtof,LD,1,0
TBC1D2,0.665000022,none,,Z,36,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
TBC1D2,0.850000024,none,,Z,174,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
TBC1D20,-0.660000026,none,,20,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TBC1D22A,1.379999995,none,,1A,19,1up_SD_H_mtof,Top10.up,SD_H_mtof,mtof,SD,1,0
TBC1D22A,-0.689999998,none,,1A,16,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TBC1D23,-0.610000014,none,,1,17,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TBC1D23,-0.680000007,none,,1,16,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D23,-0.87,none,,1,87,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D23,-0.975000024,none,,1,100,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D24,-0.872857143,none,,14,24,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D24,-1.029999971,none,,14,14,2dw_SDtoNS_H_mtof,Top10.dw,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D2B,0.720000029,none,,10,24,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D2B,-0.50999999,none,,10,30,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D30,-0.699999988,none,,1A,20,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TBC1D30,-0.879999995,none,,1A,70,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D31,0.709999979,none,,2,28,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D31,-0.720000029,none,,2,74,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D32,-0.625,none,,3,26,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TBC1D32,-0.589999974,none,,3,78,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D32,-0.696666658,none,,3,43,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D32,-0.89,none,,3,84,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D32,-0.889999986,none,,3,89,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D32,-0.939999998,none,,3,21,2dw_SD_H_mtof,Top10.dw,SD_H_mtof,mtof,SD,0,1
TBC1D3F,-0.50999999,none,,5,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D3F,-0.680000007,none,,5,19,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
TBC1D3F,-0.620000005,none,,5,10,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D4,0.569999993,none,,1,13,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
TBC1D4,0.720000029,none,,1,33,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D4,0.655000001,none,,1,11,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
TBC1D4,-0.75,none,,1,11,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
TBC1D5,0.699999988,none,,2,23,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D5,-0.579999983,none,,2,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TBC1D5,-0.795000017,none,,2,17,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
TBC1D7,0.889999986,none,,2,17,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D7,-0.89,none,,2,59,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
TBC1D8,-0.560000002,none,,1,18,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D8,-0.699999988,none,,1,58,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
TBC1D8,-0.875,none,,1,154,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
TBC1D8,-0.779999971,none,,1,14,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
TBC1D8B,0.764999986,none,,4A,26,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D8B,-0.639999986,none,,4A,15,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
TBC1D8B,-0.600000024,none,,4A,15,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
TBC1D9,0.75999999,none,,4,24,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
TBC1D9,0.99,none,,4,22,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
TBC1D9B,0.74000001,none,,13,17,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
